software,count
NE-SW-Maplesoft-Maple-2015-SS,5
NE-SW-Microsoft-Visio Professional-2016,0
NE-FW-Oracle-Java JDK-8u131,0
NE-FW-Google-Chrome-AUTO,228
NE-SW-Adobe-Premiere Pro-2015,0
NE-SW-Top Hat-Presentation Tool-5.0,0
NE-FW-Oracle-Java JDK-8u131-SS,0
NE-SW-SAS-JMP Genomics-9.0,0
NE-FW-Simon Tatham-PuTTY-0.67-SS,221
NE-SW-ANSYS-ANSYS Electronics-19.1,0
NE-SW-Microsoft-Visual Studio Ultimate-2013,0
NE-FW-Oracle-Java JRE-8u131,0
NE-FW-Pascal Brachet-Texmaker-2.2.2,0
NE-SW-Autodesk-AutoCAD Civil 3D-2015-SS,0
NE-SW-ANSYS-ANSYS Electronics-19.1-SS,0
NE-FW-Oracle-Java JRE-8u131-SS,0
NE-FW-Microsoft-Powershell-5.0,25
NE-SW-Microsoft-Office Professional-2016,12
NE-SW-Autodesk-AutoCAD-2015,0
NE-SW-ANSYS-ANSYS Fluid Structures-19.1,0
NE-SW-Adobe-InDesign-2017,0
NE-FW-MicroLab Inc-MicroLab-5.9.10-SS,187
NE-SW-Adobe-Design Web Premium-CS6-SSr2,0
NE-SW-ANSYS-ANSYS Fluid Structures-19.1-SS,0
NE-FW-Igor Pavlov-7Zip-18.01,0
NE-SW-Mathworks-MATLAB-R2018b,0
NE-SW-Cisco-WebEx Meetings-27.32.200.910-SS,0
NE-FW-Igor Pavlov-7Zip-18.01-SS,0
NE-SW-Adobe-Acrobat Professional-DC,204
NE-SW-Mathworks-MATLAB-R2018b-SS,0
NE-SW-OriginLab-Origin-2017SR1,0
NE-SW-Adobe-After Effects-2015-SS,0
NE-SW-Adobe-Acrobat Pro DC User License-2018,0
NE-SW-IBM-SPSS Amos-24,0
NE-SW-Adobe-Acrobat Pro-9 AUTO-SS,0
NE-SW-Adobe-Acrobat Pro DC User License-2018-SS,0
NE-FW-GIMP-GIMP-2.8.6-SS,180
NE-SW-Microsoft-Project Professional-2013-SS,0
NE-FW-Simon Tatham-PuTTY-0.66-SS,0
NE-FW-myitforum-SCCM Right Click Tools-2.0,0
NE-SW-Adobe-Acrobat Pro DC-2018,0
NE-SW-Adobe-Audition User License-2018,0
NE-SW-RefWorks-Write N Cite-3-SS,41
NE-SW-TechSmith-Camtasia Relay-4.3.1,0
NE-SW-Adobe-Acrobat Pro DC-2018-SS,0
NE-SW-Hyland-Unity Client-16.0-SS,0
NE-SW-Adobe-Lightroom User License-2017,0
NE-SW-Adobe-Audition User License-2018-SS,0
NE-SW-Microsoft-Office Professional-2013,48
NE-FW-Oracle-Java JDK-8u141-SS,0
NE-FW-Eclipse-Eclipse-4.7.0,0
NE-SW-Respondus-Respondus-3.5.4,0
NE-FW-VMware-VMware Tools-10.1.5,0
NE-FW-Blackboard-Collaborate Launcher-1.1.0.0,0
NE-SW-SAS-SAS-9.4-SSr2,0
NE-SW-IBM-SPSS AMOS-22,0
NE-SW-Wolfram Research-Mathematica-10.4,0
NE-FW-Microsoft-Visual C Express-2010,0
NE-FW-Igor Pavlov-7Zip-AUTO,12
NE-FW-Slack-Slack-AUTO-SS,0
NE-SW-IBM-SPSS-19-SS,0
NE-FW-Simon Tatham-PuTTY-0.69,0
NE-FW-Igor Pavlov-7Zip-AUTO-SS,168
NE-SW-Labstats-Labstats Client-7.18.911.1,0
NE-SW-Maplesoft-Maple-2016,0
NE-FW-Simon Tatham-PuTTY-0.69-SS,0
NE-SW-Labstats-Labstats Client-7.18.911.1-SS,0
NE-SW-EMC-Avamar Backup Client-7.4.101.58,0
NE-SW-EMC-Avamar Backup Client-7.4.101.58-SS,0
NE-SW-IBM-SPSS-20,0
NE-SW-Starnet-XWin32-18.0.10,0
NE-SW-Starnet-XWin32-18.0.10-SS,0
NE-FW-Scintilla-SciTE-3.5.7,0
NE-SW-Adobe-Acrobat Pro-9 AUTO,0
NE-SW-Adobe-After Effects User License-2015,0
NE-SW-Granta Design-CES EduPack-2018,0
NE-SW-Adobe-Bridge-2017,0
NE-SW-Adobe-Acrobat-AUTO-SS,168
NE-SW-Granta Design-CES EduPack-2018-SS,0
NE-FW-Python-Python-3.6.2,0
NE-SW-TurningTech-TurningPoint-5.3.1,0
NE-SW-Adobe-Illustrator-2015-SS,0
NE-SW-ESRI-ArcGIS Pro-1.1.3308-SS,0
NE-FW-Python-Python-3.6.2-SS,0
NE-SW-LabStats-LabStats Client-7.17.706.0,0
NE-SW-Ansys-Ansys Suite-18.0-SS,0
NE-SW-Microsoft-Visual Studio Ultimate-2013-SS,168
NE-FW-Adobe-Acrobat Reader-DC,0
NE-SW-Adobe-Illustrator User License-2015,0
NE-SW-ESRI-ArcPad-10.2.4,0
NE-FW-Scintilla-SciTE-3.4.3-SS,0
NE-FW-Microsoft-KB2823324 Removal Tool-1.0,0
NE-SW-ESRI-ArcPad-10.2.4-SS,0
NE-SW-Adobe-Acrobat Professional-XI-SS,0
NE-FW-NCBI-Cn3D-4.3.1-SS,0
NE-SW-MathWorks-MATLAB-R2015a,0
NE-SW-Adobe-InDesign-CS5.5-r2,0
NE-SW-Adobe-Lightroom-2017-SS,0
NE-SW-Maplesoft-Maple-15,0
NE-FW-Dell-Dell Command Update Utility-2.2.0-SS,0
NE-FW-Alertus-Alertus-3.5.7.228,0
NE-FW-Oracle-VirtualBox-4.0.4,0
NE-SW-PaperCut-PaperCut MF Client-AUTO-SS,0
NE-FW-Alertus-Alertus-3.5.7.228-SS,0
NE-FW-Oracle-Java JRE-8u152-SS,0
NE-FW-Microsoft-Powershell-3.0-SS,0
NE-SW-IBM-ILOG CPLEX-12.6.1-SS,0
NE-FW-Microsoft-Visual C Express-2010-SS,192
NE-SW-SolidWorks-SolidWorks-2012SP3-SS,0
NE-FW-Martin Prikryl-WinSCP-5.5.6,0
NE-FW-TurningTech-TurningPoint-4.2.2.21,0
NE-SW-Cisco-Jabber-9.7.1 Build 18710,0
NE-SW-Adobe-Creative Cloud Full User License-2017,0
NE-SW-Adobe-Illustrator User License-2017-SS,0
NE-SW-Adobe-InDesign-2017-SS,0
NE-SW-IBM-SPSS AMOS-22-SS,0
NE-SW-PerkinElmer-ChemBioDraw-13.0-SS,0
NE-SW-Adobe-Premiere Pro User License-2015,0
NE-FW-Igor Pavlov-7Zip-16.00,0
NE-SW-ESRI-ArcGIS Desktop-9.3.1 SP2,0
NE-SW-Starnet-XWin32-2014.32,0
NE-SW-Adobe-Design Web Premium-CS6-r2,0
NE-SW-SAS-JMP Genomics-8.2,0
NE-FW-Adobe-Acrobat Reader-XI,0
NE-SW-Adobe-Bridge User License-2017,0
NE-SW-Autodesk-Inventor-2015-SS,5
NE-SW-Autodesk-AutoCAD Civil 3D-2018-SS,0
NE-FW-Python-Python-2.7.3-SS,0
NE-FW-VMware-VMware Tools-9.4.15.2827462,0
NE-FW-RStudio-RStudio-1.1.383,0
NE-SW-National Instruments-Labview with Drivers-2017,0
NE-SW-SolidWorks-SolidWorks-2012SP3,0
NE-SW-Adobe-InDesign-2015,0
NE-SW-SolidWorks-SolidWorks-2016SP3-SS,185
NE-FW-Oracle-Java JRE-8u40-SS,0
NE-FW-Microsoft-Media Player Firefox Plugin-1.0.0.8,0
NE-SW-SAS-SAS-9.4,0
NE-SW-Maplesoft-Maple-2017,0
NE-FW-Oracle-Java JRE-8u91-SS,0
NE-SW-Adobe-Creative Cloud Full-2015-SS,0
NE-SW-Maplesoft-Maple-16,0
NE-FW-SlySoft-Virtual CloneDrive-5.4.5.0,0
NE-SW-Adobe-Premiere Pro-2015-SS,0
NE-SW-NAG-NAG Fortran Compiler-6.0-SS,209
NE-SW-Adobe-Illustrator User License-2015-SS,0
NE-FW-Canneverbe Ltd-CDBurnerXP-4.5.1.4003,0
NE-FW-Oracle-Java JRE-8u65,0
NE-FW-TortoiseSVN-TortoiseSVN-1.8.4.24972-SS,0
NE-SW-AdmissionPros-Enterprise NCSU-4.0.602-SS,0
NE-SW-Adobe-Illustrator-2017,0
NE-SW-IBM-SPSS-23,0
NE-SW-SAS-JMP Genomics-8.2-SS,0
NE-FW-Mozilla-Firefox-AUTO,234
NE-SW-Adobe-Acrobat Professional-XI,0
NE-SW-TurningTech-TurningPoint-4.3.1.1109,0
NE-SW-Mathworks-MATLAB-R2017a-SS,12
NE-SW-IBM-SPSS-22-SS,0
NE-SW-Cisco-Jabber-9.0.5-SS,0
NE-SW-Adobe-InDesign-CS5.5-SSr2,0
NE-SW-ANSYS-ANSYS-19.1,0
NE-SW-OriginLab-Origin-2017SR1-SS,204
NE-SW-ANSYS-ANSYS-19.1-SS,0
NE-SW-SAS-JMP-12,0
NE-SW-Cisco-Network Recording Player-2.29.3200.910,0
NE-FW-Eclipse-Eclipse-4.7.0-SS,0
NE-SW-TurningTech-TurningPoint-5.2.1,0
NE-SW-Adobe-Acrobat Professional-DC-SS,0
NE-FW-KNIME-KNIME Analytics-3.6.0,0
NE-FW-Oracle-Java JRE-8u144,0
NE-FW-Pascal Brachet-Texmaker-2.0.0,0
NE-SW-Spirion-Spirion-10.0.2-SS,0
NE-FW-KNIME-KNIME Analytics-3.6.0-SS,0
NE-SW-Cisco-Jabber-AUTO,0
NE-SW-Autodesk-AutoCAD-2018,0
NE-SW-SAS-JMP-14,0
NE-SW-Microsoft-Visio Professional-2013-SS,192
NE-SW-Adobe-Acrobat-AUTO,29
NE-SW-Cisco-Jabber-AUTO-SS,0
NE-SW-SAS-JMP-14-SS,0
NE-SW-Cisco-WebEx Network Recording Player-AUTO,0
NE-SW-Autodesk-AutoCAD-2019,0
NE-FW-VPython-VPython for 2.7-6.05,0
NE-FW-OpenAFS-OpenAFS-1.7.3202,0
NE-SW-Adobe-Photoshop-2015,0
NE-SW-Cisco-WebEx Network Recording Player-AUTO-SS,0
NE-SW-Autodesk-AutoCAD-2019-SS,0
NE-SW-Adobe-Premiere Pro-2017-SS,0
NE-SW-Cisco-WebEx Meeting-AUTO,0
NE-SW-Autodesk-AutoCAD Civil 3D-2019,0
NE-SW-Cisco-WebEx Meeting-AUTO-SS,0
NE-SW-Autodesk-AutoCAD Civil 3D-2019-SS,0
NE-SW-TechSmith-Camtasia Relay-4.0,0
NE-FW-NotepadPP-NotepadPP-AUTO,0
NE-FW-Project R-R-3.2.1,0
NE-FW-NotepadPP-NotepadPP-AUTO-SS,0
NE-SW-SAS-SAS-9.4.0.17039,0
NE-FW-Oracle-Java JRE-8u65-SS,0
NE-FW-Oracle-Java JDK-8u144-SS,0
NE-FW-RStudio-RStudio-1.0.153,0
NE-SW-IBM-SPSS-24,0
NE-SW-ESRI-ArcGIS Pro-2.2.163783,0
NE-FW-Microsoft-.NET Framework-4.6.2,0
NE-SW-IBM-ILOG CPLEX-12.6.1,0
NE-SW-EMSSOFTWARE-EMS-44.1.23000.404,0
NE-FW-Google-Earth Pro-7.3.0.3832,0
NE-SW-ESRI-ArcGIS Pro-2.2.163783-SS,0
NE-FW-Microsoft-.NET Framework-4.6.2-SS,0
NE-FW-Pidgin-Pidgin-AUTO-SS,168
NE-SW-EMSSOFTWARE-EMS-44.1.23000.404-SS,0
NE-FW-Google-Earth Pro-7.3.0.3832-SS,0
NE-SW-Adobe-Illustrator User License-2017,0
NE-SW-ESRI-ArcGIS Desktop-10.6.1,0
NE-SW-ESRI-ArcGIS Desktop-10.5.0,0
NE-FW-Adobe-Acrobat Reader-XI-SS,0
NE-FW-OpenBabel-Babel GUI-2.4.1-SS,0
NE-FW-Oracle-Java JRE-8u101-SS,0
NE-FW-Oracle-Java JRE-8u45,0
NE-SW-ESRI-ArcGIS Desktop-10.6.1-SS,0
NE-FW-Paul Scherrer Institut-SASfit-0.94.9,0
NE-FW-Oracle-Java JRE-8u141,0
NE-SW-Adobe-Web Premium-CS5.5-r2,0
NE-FW-Paul Scherrer Institut-SASfit-0.94.9-SS,0
NE-SW-Mathworks-MATLAB-R2016b-SS,5
NE-SW-Adobe-Bridge User License-2017-SS,0
NE-FW-UCSF-Chimera-1.12,0
NE-SW-Adobe-Creative Cloud Full User License-2015,0
NE-SW-VMware-VMware Remote Console-9.0.0,0
NE-SW-Adobe-After Effects User License-2017,0
NE-SW-Auristor-Client-0.377,0
NE-FW-UCSF-Chimera-1.12-SS,0
NE-SW-VMware-VMware Remote Console-9.0.0-SS,0
NE-SW-Auristor-Client-0.377-SS,0
NE-SW-Sassafras-K2 Client-6.1.6,0
NE-SW-PerkinElmer-ChemDraw Professional-16,0
NE-FW-MySolutions NORDIC-NSClient-0.3.9.322,0
NE-SW-Adobe-Premiere Pro-2017,0
NE-SW-ESRI-ArcGIS Desktop-10.3.1-SS,0
NE-FW-Mozilla-Firefox-5,0
NE-SW-PerkinElmer-ChemDraw Professional-16-SS,0
NE-SW-Adobe-Creative Cloud Convert License-2015,0
NE-SW-SAS-JMP-12-SS,0
NE-FW-NIH-ImageJ-1.51u,0
NE-SW-Tripwire-Tripwire Enterprise Agent-8.4.2,0
NE-FW-NIH-ImageJ-1.51u-SS,0
NE-SW-Adobe-Acrobat Professional-10.1-SS,0
NE-SW-SAS-SAS-9.3,0
NE-FW-Oracle-Java JRE-8u111,24
NE-SW-Adobe-Dreamweaver-2017,0
NE-FW-OpenBabel-Babel GUI-2.4.1,0
NE-SW-RefWorks-ProQuest-4.3.1217-SS,0
NE-FW-Mozilla-Firefox-AUTO-SS,0
NE-FW-Dell-Dell Command Update Utility-2.2.0,0
NE-SW-Adobe-InDesign User License-2015,0
NE-SW-ESRI-ArcPad-10.0,0
NE-FW-Oracle-Java JDK-8u141,0
NE-SW-Autodesk-Simulation Moldflow Adviser-2015-SS,0
NE-SW-ESRI-ArcGIS Pro-1.1.3308,0
NE-SW-PerkinElmer-ChemBioDraw-13.0,0
NE-SW-Autodesk-AutoCAD Civil 3D-2016-SS,0
NE-SW-Adobe-Dreamweaver User License-2015,0
NE-SW-Freedom Scientific-MAGic-12-SS,0
NE-FW-Continuum-Anaconda-5.1.0,0
NE-SW-IBM-SPSS-23-SS,0
NE-FW-Continuum-Anaconda-5.1.0-SS,0
NE-FW-Oracle-Java JRE-8u144-SS,0
NE-SW-Cisco-AnyConnect Secure Mobility Client-3.1.14018,
NE-SW-Adobe-Lightroom User License-2015,0
NE-SW-Adobe-Premiere Pro User License-2017-SS,0
NE-SW-Design Science-MathType-6.7a,0
NE-SW-Adobe-Photoshop-2015-SS,0
NE-SW-Adobe-Creative Cloud Full-2017,0
NE-FW-Project R-R-AUTO,0
NE-FW-Project R-R-AUTO-SS,0
NE-SW-Microsoft-Project-2010,0
NE-SW-Cisco-WebEx Meetings-27.32.200.701,0
NE-SW-PTC-Creo-5.0.1.0,0
NE-FW-RStudio-RStudio-AUTO,0
NE-SW-PTC-Creo-5.0.1.0-SS,0
NE-FW-VPython-VPython for 2.7-6.05-SS,173
NE-FW-RStudio-RStudio-AUTO-SS,0
NE-SW-AdmissionPros-Enterprise System-4.3.297-SS,0
NE-FW-Google-Earth-6.2.2.6613-SS,0
NE-SW-Maplesoft-Maple-2015,0
NE-SW-AdmissionPros-Enterprise System-4.3.297,0
NE-SW-PTC-MathCAD Prime-3.1,0
NE-SW-Adobe-Dreamweaver-2017-SS,0
NE-SW-SunGard-LDRPS-1.0,0
NE-SW-PTC-MathCAD Prime-3.1-SS,0
NE-SW-Wolfram Research-Mathematica-8.0.1-SS,0
NE-SW-Wolfram Research-Mathematica-10.0.0,0
NE-FW-VMware-VMware Tools-9.4.15.2827462-SS,0
NE-SW-Starnet-XWin32-2014.32-SS,0
NE-FW-Google-Earth-6.0.3.2197,0
NE-FW-Igor Pavlov-7Zip-16.00-SS,0
NE-SW-NCSU-AdmissionPros-4.0.483,0
NE-SW-Design Science-MathType-6.9,0
NE-SW-Adobe-Bridge-2015,0
NE-FW-Oracle-Java JDK-8u152,0
NE-SW-IBM-SPSS-22,0
NE-FW-Audacity-Audacity-2.0.6,0
NE-FW-OpenAFS-OpenAFS-1.7.26,0
NE-FW-Project R-R-3.4.1,0
NE-FW-Project R-R-3.4.1-SS,0
NE-FW-RStudio-RStudio-0.98.1028-SS,0
NE-SW-Ansys-Ansys Electronics-18.0,0
NE-SW-PaperCut-PaperCut MF Client WolfCopy-AUTO,0
NE-SW-Ansys-Ansys Electronics-18.0-SS,0
NE-SW-National Instruments-Labview-2017,0
NE-SW-SAS-JMP-11-SS,0
NE-SW-PaperCut-PaperCut MF Client WolfCopy-AUTO-SS,0
NE-SW-Adobe-Premiere Pro User License-2017,0
NE-FW-Oracle-Java JRE-8u72-SS,0
NE-SW-Microsoft-Office Professional-2016-SS,216
NE-FW-SlySoft-Virtual CloneDrive-5.4.5.0-SS,168
NE-FW-Project R-R-3.2.1-SS,0
NE-SW-Wolfram Research-Mathematica-10.4-SS,0
NE-FW-VMware-VMware Tools-10.0.6,0
NE-SW-Sassafras-K2 Client-6.1.6-SS,0
NE-SW-Adobe-Creative Cloud Full-2017-SS,0
NE-SW-AdmissionPros-Enterprise System-4.3.203,0
NE-SW-ESRI-ArcGIS Desktop-10.6.0,0
NE-SW-ESRI-ArcGIS Desktop-10.6.0-SS,0
NE-FW-QGIS-QGIS-3.2.2,0
NE-FW-NCSU-SCCM SS SW Install Settings with UDA-1.0,0
NE-FW-QGIS-QGIS-3.2.2-SS,0
NE-SW-SAS-JMP License Update-10,0
NE-FW-Adobe-Shockwave Player-12.1.9.159-SS,0
NE-FW-Audacity-Audacity-2.0.6-SS,0
NE-SW-Adobe-Bridge-2017-SS,0
NE-FW-Microsoft-.NET Framework-3.5,0
NE-SW-TurningTech-TurningPoint-5.3.1-SS,0
NE-SW-Microsoft-Project-2010-SS,168
NE-SW-Wolfram Research-Mathematica-11.0,0
NE-SW-Adobe-InDesign User License-2017-SS,0
NE-FW-MiKTeX-MiKTeX-2.8.3761,0
NE-SW-NAG-NAG Fortran Compiler-6.0,0
NE-FW-Pidgin-Pidgin-2.10.11-SS,0
NE-SW-Wolfram Research-Mathematica-8.0.4-SS,0
NE-FW-Adobe-Shockwave Player-12.1.9.159,0
NE-FW-Martin Prikryl-WinSCP-AUTO,0
NE-SW-Adobe-Dreamweaver User License-2017-SS,0
NE-SW-Freedom Scientific-JAWS-15-SS,0
NE-SW-Starnet-XWin32-2014.33,0
NE-SW-Microsoft-Visio-2010,0
NE-FW-Martin Prikryl-WinSCP-AUTO-SS,0
NE-FW-Oracle-Java JRE-8u45-SS,0
NE-FW-R Core Team-R-3.0.0-SS,0
NE-SW-IBM-SPSS-24-SS,0
NE-FW-Canneverbe Ltd-CDBurnerXP-4.5.1.4003-SS,0
NE-FW-Scintilla-SciTE-3.3.4,0
NE-FW-Microsoft-Powershell-4.0,0
NE-SW-Design Science-Mathtype-6.9b,0
NE-SW-Adobe-After Effects User License-2017-SS,0
NE-SW-SolidWorks-SolidWorks-2015SP2.1,0
NE-SW-EMSSOFTWARE-EMS-43.0.372.0,0
NE-FW-Martin Prikryl-WinSCP-5.7.0-SS,48
NE-FW-Adobe-Acrobat Reader-DC 2018,0
NE-FW-Oracle-Java JDK-8u152-SS,0
NE-SW-Cisco-AnyConnect Secure Mobility Client-3.1.14018-SS,0
NE-FW-Adobe-Acrobat Reader-DC 2018-SS,0
NE-FW-R Core Team-R-3.0.0,0
NE-FW-Project R-R-3.4.2,0
NE-FW-Oracle-Java JRE-8u111-SS,0
NE-FW-NCSU-Home Drive-1.0,0
NE-SW-Granta Design-CES EduPack-2017,0
NE-SW-Granta Design-CES EduPack-2017-SS,0
NE-SW-Cisco-AnyConnect SBL-3.1.14018,3
NE-FW-JAM Software-TreeSize Free-2.7,0
NE-SW-ESRI-ArcPad-10.0-SS,0
NE-SW-Autodesk-AutoCAD-2018-SS,0
NE-FW-Oracle-Java JRE-8u51-SS,0
NE-SW-Adobe-After Effects-2015,0
NE-SW-TurningTech-TurningPoint-4.3.2.1178-SS,0
NE-SW-National Instruments-Labview with Drivers-2017-SS,0
NE-SW-Spirion-Spirion-AUTO,0
NE-SW-PTC-MathCAD Prime-4.0-SS,187
NE-SW-Spirion-Spirion-AUTO-SS,0
NE-FW-Eclipse-IDE for Java Developers-4.2-SS,0
NE-FW-Microsoft-.NET Framework-4.5-SS,168
NE-SW-Mathworks-MATLAB-R2016a-SS,198
NE-SW-Design Science-MathType-6.7a-SS,0
NE-FW-Google-Chrome-AUTO-SS,25
NE-FW-Alertus-Alertus-3.3.9.212-SS,0
NE-FW-Audacity-Audacity-2.0.3-SS,0
NE-SW-DVTel Inc-Latitube-6.3.0.2500,0
NE-SW-Adobe-Photoshop-2017,0
NE-SW-Adobe-Lightroom User License-2017-SS,0
NE-SW-Sonic Foundry-Mediasite Desktop Recorder-2.1.0,0
NE-FW-Simon Tatham-PuTTy-0.70,0
NE-SW-Autodesk-Simulation Moldflow Adviser-2015,0
NE-FW-Google-Earth-6.2.2.6613,0
NE-FW-Simon Tatham-PuTTy-0.70-SS,0
NE-SW-Adobe-InDesign User License-2017,0
NE-SW-Adobe-Photoshop User License-2017,0
NE-FW-Adobe-Acrobat Reader-DC-SS,0
NE-FW-Martin Prikryl-WinSCP-5.11.3,0
NE-FW-Oracle-Java JRE-8u161,0
NE-FW-Martin Prikryl-WinSCP-5.5.6-SS,0
NE-FW-Martin Prikryl-WinSCP-5.11.3-SS,0
NE-FW-Oracle-Java JRE-8u161-SS,0
NE-SW-PaperCut-PaperCut MF Client-AUTO,0
NE-FW-Blackboard-Collaborate Launcher-1.1.0.0-SS,0
NE-SW-Adobe-Bridge-2018-SS,0
NE-SW-Adobe-Photoshop User License-2015-SS,0
NE-SW-Adobe-Creative Cloud Full User License-2017-SS,0
NE-SW-Labstats-LabStats Client-7.17.1025.0,0
NE-FW-Oracle-Java JDK-8u161,0
NE-SW-IBM-SPSS Amos-24-SS,0
NE-SW-Adobe-Creative Cloud Full-2018-SS,0
NE-SW-Labstats-LabStats Client-7.17.1025.0-SS,0
NE-FW-Simon Tatham-PuTTY-0.67,0
NE-FW-Oracle-Java JDK-8u161-SS,0
NE-SW-Adobe-Photoshop User License-2018-SS,0
NE-SW-Labstats-LabStats Client-7.18.410.0,0
NE-SW-SolidWorks-SolidWorks-2015SP2.1-SS,0
NE-SW-Adobe-Bridge User License-2018,0
NE-SW-Labstats-LabStats Client-7.18.410.0-SS,0
NE-FW-Python-Python-2.7.5,0
NE-SW-RefWorks-Write N Cite-3,0
NE-FW-Google-Earth-7.1.2.2041-SS,24
NE-SW-Adobe-Dreamweaver User License-2018,0
NE-SW-Adobe-InDesign User License-2018,0
NE-SW-Adobe-Photoshop User License-2018,0
NE-SW-Wolfram Research-Mathematica-10.0.0-SS,0
NE-FW-Ansgar Becker-HeidiSQL-7.0.0.4053-SS,0
NE-SW-AdmissionPros-Enterprise NCSU-4.0.602,0
NE-SW-Microsoft-SCCM ConfigMgr Console-R3-SS,0
NE-SW-Adobe-Lightroom User License-2018-SS,0
NE-SW-Adobe-Creative Cloud Full-2015,0
NE-FW-Quest-PowerGUI-3.8,0
NE-SW-Adobe-Lightroom User License-2018,0
NE-SW-Adobe-Premiere Pro User License-2018,0
NE-SW-Adobe-Creative Cloud Full User License-2018,0
NE-SW-Adobe-Photoshop User License-2015,0
NE-SW-Hyland-OnBase Virtual Print Driver-16.1.6100.777,0
NE-SW-Adobe-After Effects-2017-SS,0
NE-SW-IBM-SPSS Amos-23-SS,0
NE-FW-Pidgin-Pidgin-AUTO,0
NE-SW-Adobe-After Effects-2018,0
NE-SW-EMSSOFTWARE-EMS-43.0.386.0,0
NE-SW-MathWorks-MATLAB-R2015b,0
NE-SW-Adobe-Photoshop-2018-SS,0
NE-SW-Autodesk-AutoCAD-2005-20050619,0
NE-SW-OriginLab-Origin-2016,0
NE-SW-Adobe-Bridge-2018,0
NE-SW-OriginLab-Origin-2016-SS,0
NE-SW-Adobe-Dreamweaver-2018,0
NE-SW-Cisco-WebEx Meetings-27.32.200.701-SS,0
NE-FW-Python-Python-2.7.5-SS,197
NE-SW-Adobe-Illustrator-2018,0
NE-SW-RefWorks-ProQuest-4.3.1217,0
NE-SW-Adobe-InDesign-2018,0
NE-SW-MathWorks-MATLAB-R2015b-SS,0
NE-SW-Adobe-InDesign User License-2018-SS,0
NE-SW-Adobe-InDesign User License-2015-SS,0
NE-SW-NAG-NAG Fortran Compiler-5.3.1,0
NE-SW-Hearne-TK Solver-4.0-20090625,0
NE-SW-National Instruments-LabVIEW-2011SP1,2
NE-SW-OriginLab-Origin-9.1SR2-SS,192
NE-SW-IBM-ILOG CPLEX-12.4-SS,0
NE-SW-Tecplot-Tecplot 360-2013R1-SS,168
NE-SW-PTC-Creo-2.0-SS,0
NE-SW-Autodesk-Fusion 360-2017,0
NE-SW-Tecplot-Tecplot 360 EX-2017 R2,0
NE-SW-Rockwell Automation-Arena-14.0,0
NE-SW-Surfware-SurfCAM 2014-R2,0
NE-SW-PTC-MathCAD Prime-2.0-SS,0
NE-SW-Bentley-Microstation V8i-8.11.09.357-SS,0
NE-SW-Simulia-Abaqus-6.11,0
NE-SW-Microsoft-Visual Studio-2012-SS,192
NE-SW-Aspen Technology-aspenOne-V10-SS,0
NE-SW-Ansys-Ansys-16.1-SS,197
NE-SW-Surfware-SurfCAM-6,0
NE-FW-Slack-Slack-2.2.1,0
NE-SW-National Instruments-LabVIEW-2011SP1-SS,0
NE-SW-PTC-MathCAD-15.0.1.0,0
NE-FW-Slack-Slack-2.2.1-SS,0
NE-SW-Surfware-SurfCAM-6SP2,0
NE-SW-SlickEdit-SlickEdit Pro-2016-SS,5
NE-SW-OriginLab-Origin-2015-SS,0
NE-SW-Lindo Systems-Lingo-13.0-SS,0
NE-SW-IBM-ILOG CPLEX-12.5.1,0
NE-SW-PTC-Creo-3.0 M030,0
NE-SW-Slickedit-Slickedit-2015,0
NE-SW-Simio-Simio-9.158.14862,0
NE-SW-Aspen Technology-aspenOne-V10,0
NE-SW-Simio-Simio-9.158.14862-SS,0
NE-SW-Rockwell-RSLogix 500-8.10.0-20090713,0
NE-SW-PTC-MathCAD Prime-3.0,
NE-SW-Ansys-Ansys-15-SS,0
NE-SW-Intelligen-SuperPro Designer-7.0.0.18-20090722,0
NE-SW-Microsoft-Visual Studio-2010SP1-SS,204
NE-SW-Simio-Simio-10.174.16986,0
NE-SW-Lindo Systems-Lindo-6.1,0
NE-SW-Simio-Simio-10.174.16986-SS,0
NE-SW-Atmel-AVR Studio-6.0,0
NE-SW-National Instruments-LabVIEW-2013-SS,0
NE-SW-NAG-NAG Fortran Compiler-5.3-SS,0
NE-SW-MSC Software-MD Adams-2012,0
NE-SW-National Instruments-Labview-2013 SP1-SS,0
NE-SW-CD adapco-Star CCM-12.02,0
NE-SW-Simio-Simio-8.139,0
NE-SW-CD adapco-Star CCM-12.02-SS,0
NE-SW-IBM-ILOG CPLEX-12.5,0
NE-SW-Lindo Systems-Lingo-13.0,0
NE-SW-Bentley-Microstation-v8i,0
NE-SW-Surfware-SurfCAM 2014-R2-SS,0
NE-SW-Slickedit-Slickedit-2013-SS,5
NE-SW-Tecplot-Tecplot 360ex-2014R1,0
NE-SW-PTC-Creo-2.0 M070-SS,0
NE-SW-National Instruments-Labview-2011-SS,0
NE-SW-Surfware-Surfcam-5.0,0
NE-SW-Microsoft-Visual Studio-2012,0
NE-SW-PTC-Creo-2.0 M070,0
NE-SW-SlickEdit-SlickEdit-2012,0
NE-SW-Ansys-Ansys-14.5-SS,0
NE-SW-PTC-MathCAD Prime-2.0,0
NE-SW-Lindo Systems-Lindo-6.1-20080421,0
NE-SW-OPNET Technologies-OPNET-17.5-SS,5
NE-SW-IBM-ILOG CPLEX-12.4,0
NE-SW-WinEdt Team-WinEdt-5.3-20090622,0
NE-SW-Bentley-MicroStation V8i-08.11.09.608,0
